"csoc","cetab","cnatie","ctie","ccdetyp","ni1","nlig","cart","typligne","cu1cde","cu2cde","tcmpspe","tcom","tcrit","tpvc","cupvc","tgratuit","qte1","qte2","ccond","ccondnv1","ccondnv2","ccondnv3","cuprix","lstcucde","admstamp","cacteurpre"
"CL","01","CLT","LPBANKSTPI","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPHERMITAG","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPLEPORT","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPSTLEU","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","NEWREST","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLA2CANONS","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLA_LAMONT","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLABDDORET","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLABEAUGEN","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLALEPORT","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAMONCAPR","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAMOUFIA","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAPETILE","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAPITSTLE","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAPLATCAI","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLASTANDRE","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TIMARKET2","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOT3MARES","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOT400TAMP","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBDNSTPA","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBLVDSUD","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBOISDOL","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBRASPAN","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBUTORSC","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTCAFESSM","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTGOLSTLO","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTINCANA","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTLACAUSS","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTLAPALIS","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTLAZUP","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTNAYAGOM","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTPIERFON","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTRIVPLUI","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTESUZA","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTGILLE","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTLEUCT","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTPAUL","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTPHILI","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTPIERR","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTTHEATRE","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTZAC2000","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTZACBANK","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITGOLSTLO","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITLASOURC","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITOCDILEP","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITPALIAND","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITPIERFON","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITPOSSESS","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITQUARTFR","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITRAVCHEV","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITSTANDRE","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITSTCLOTI","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITSTGILL2","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITSTPAUL","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITTECHNOP","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITTERROUG","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITZACPORT","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VIVSALINEL","SNACK2","9","9","V0114","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_GRDLAR","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_LEPORT","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_STECLO","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_STESUZ","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_STPIER","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CARSTBENOI","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CC_AEROPOR","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGBDNSTPA","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGCHAUDRO","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGEPERON","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGETANGSA","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGMOT2000","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGRAVBLAN","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGSTANDRE","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPBANKSTPI","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPHERMITAG","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPLEPORT","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPSTLEU","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","NEWREST","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLA2CANONS","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLA_LAMONT","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLABDDORET","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLABEAUGEN","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLALEPORT","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAMONCAPR","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAMOUFIA","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAPETILE","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAPITSTLE","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAPLATCAI","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLASTANDRE","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TIMARKET2","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOT3MARES","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOT400TAMP","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBDNSTPA","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBLVDSUD","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBOISDOL","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBRASPAN","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBUTORSC","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTCAFESSM","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTGOLSTLO","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTINCANA","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTLACAUSS","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTLAPALIS","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTLAZUP","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTNAYAGOM","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTPIERFON","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTRIVPLUI","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTESUZA","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTGILLE","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTLEUCT","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTPAUL","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTPHILI","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTPIERR","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTTHEATRE","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTZAC2000","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTZACBANK","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITGOLSTLO","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITLASOURC","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITOCDILEP","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITPALIAND","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITPIERFON","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITPOSSESS","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITQUARTFR","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITRAVCHEV","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITSTANDRE","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITSTCLOTI","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITSTGILL2","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITSTPAUL","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITTECHNOP","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITTERROUG","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITZACPORT","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VIVSALINEL","SNACK2","10","10","V0115","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_GRDLAR","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_LEPORT","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_STECLO","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_STESUZ","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CAR_STPIER","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CARSTBENOI","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","CC_AEROPOR","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGBDNSTPA","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGCHAUDRO","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGEPERON","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGETANGSA","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGMOT2000","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGRAVBLAN","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","ENGSTANDRE","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPBANKSTPI","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPHERMITAG","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPLEPORT","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","LPSTLEU","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","NEWREST","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLA2CANONS","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLA_LAMONT","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLABDDORET","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLABEAUGEN","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLALEPORT","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAMONCAPR","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAMOUFIA","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAPETILE","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAPITSTLE","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLAPLATCAI","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","OLASTANDRE","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TIMARKET2","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOT3MARES","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOT400TAMP","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBDNSTPA","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBLVDSUD","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBOISDOL","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBRASPAN","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTBUTORSC","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTCAFESSM","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTGOLSTLO","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTINCANA","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTLACAUSS","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTLAPALIS","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTLAZUP","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTNAYAGOM","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTPIERFON","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTRIVPLUI","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTESUZA","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTGILLE","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTLEUCT","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTPAUL","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTPHILI","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTSTPIERR","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTTHEATRE","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTZAC2000","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","TOTZACBANK","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITGOLSTLO","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
"CL","01","CLT","VITLASOURC","SNACK2","11","11","V0116","NORM","P","","False","False","False","False","","False","0,0000","0,0000","","","","","P","P","1",""
