Chrono;Fourn.;Article;UC;Prix brut;Validit
48;4010FRAIS;A0748;Kg;Depuis le 16/06/2021, 9,9980 EUR/Kg;E
48;4010FRAIS;A1615;L;Depuis le 03/08/2021, 36,9940 EUR/U;E
48;4010FRAIS;A1545;Kg;Depuis le 27/07/2021, 15,7630 EUR/Kg;E
48;4010FRAIS;A1749;Kg;Depuis le 10/08/2021, 4,6900 EUR/SCH;E
48;4010FRAIS;A0073;P;Depuis le 15/06/2021, 31,3280 EUR/COL;E
48;4010FRAIS;A0721;Kg;Depuis le 15/06/2021, 7,3920 EUR/SCH;E
48;4010FRAIS;A2515;Kg;Depuis le 21/01/2022, 31,7148 EUR/Kg;E
48;4010FRAIS;A1668;Kg;Depuis le 03/08/2021, 8,5000 EUR/Kg;E
48;4010FRAIS;A1669;Kg;Depuis le 03/08/2021, 34,2070 EUR/Kg;E
48;4010FRAIS;A0793;Kg;Depuis le 16/06/2021, 18,0000 EUR/Kg;E
48;4010FRAIS;A2258;Kg;Depuis le 07/12/2021, 20,5300 EUR/Kg;E
48;4010FRAIS;A1711;Kg;Depuis le 10/08/2021, 6,0900 EUR/Kg;E
48;4010FRAIS;A0784;Kg;Depuis le 16/06/2021, 14,6900 EUR/Kg;E
48;4010FRAIS;A0462;Kg;Depuis le 16/07/2021, 52,5200 EUR/Kg;E
48;4010FRAIS;A2089;Kg;Depuis le 16/07/2021, 57,6950 EUR/Kg;E
48;4010FRAIS;A0240;Kg;Depuis le 24/01/2022, 13,0220 EUR/SCH;E
48;4010FRAIS;A0239;Kg;Depuis le 14/02/2022, 1,7494 EUR/Kg;E
48;4010FRAIS;A1293;Kg;Depuis le 02/07/2021, 17,2530 EUR/U;E
48;4010FRAIS;A1456;U;Depuis le 15/07/2021, 1,1510 EUR/U;E
48;4010FRAIS;A1678;U;Depuis le 03/08/2021, 1,1590 EUR/U;E
48;4010FRAIS;A1676;U;Depuis le 03/08/2021, 0,7010 EUR/U;E
48;4010FRAIS;A1675;U;Depuis le 03/08/2021, 0,8990 EUR/U;E
48;4010FRAIS;A1677;U;Depuis le 03/08/2021, 1,0910 EUR/U;E
48;4010FRAIS;A1681;Kg;Depuis le 06/08/2021, 1,6470 EUR/SCH;E
48;4010FRAIS;A0692;Kg;Depuis le 14/06/2021, 3,0610 EUR/Kg;E
48;4010FRAIS;A2202;Kg;Depuis le 25/10/2021, 15,3500 EUR/Kg;E
48;4010FRAIS;A1682;Kg;Depuis le 06/08/2021, 36,9120 EUR/U;E
48;4010FRAIS;A2195;U;Depuis le 29/11/2021, 0,8830 EUR/U;E
48;4010FRAIS;A1683;Kg;Depuis le 06/08/2021, 24,8080 EUR/Kg;E
48;4010FRAIS;A0517;Kg;Depuis le 15/09/2021, 7,9860 EUR/BID;E
48;4010FRAIS;A0710;Kg;Depuis le 15/06/2021, 5,9900 EUR/BID;E
48;4010FRAIS;A0502;U;Depuis le 02/07/2021, 5,9240 EUR/U;E
48;4010FRAIS;A1504;P;Depuis le 19/07/2021, 60,1000 EUR/COL;E
48;4010FRAIS;A2224;P;Depuis le 05/11/2021, 2,4730 EUR/PQT;E
48;4010FRAIS;A0806;Kg;Depuis le 16/06/2021, 52,0400 EUR/Kg;E
48;4010FRAIS;A1494;Kg;Depuis le 16/07/2021, 4,9900 EUR/Kg;E
48;4010FRAIS;A1599;Kg;Depuis le 30/07/2021, 5,5310 EUR/Kg;E
48;4010FRAIS;A1685;P;Depuis le 06/08/2021, 12,9000 EUR/SCH;E
48;4010FRAIS;A2254;BTE;Depuis le 17/11/2021, 2,3090 EUR/BTE;E
48;4010FRAIS;A1686;BTE;Depuis le 06/08/2021, 2,3690 EUR/BTE;E
48;4010FRAIS;A1688;Kg;Depuis le 06/08/2021, 4,8900 EUR/Kg;E
48;4010FRAIS;A0241;Kg;Depuis le 16/06/2021, 14,5350 EUR/Kg;E
48;4010FRAIS;A1687;Kg;Depuis le 06/08/2021, 11,1940 EUR/CAR;E
48;4010FRAIS;A0775;Kg;Depuis le 16/06/2021, 24,1900 EUR/Kg;E
48;4010FRAIS;A0242;Kg;Depuis le 14/06/2021, 13,6520 EUR/Kg;E
48;4010FRAIS;A0243;BTE;Depuis le 15/06/2021, 6,3990 EUR/BTE;E
48;4010FRAIS;A1291;BTE;Depuis le 02/07/2021, 0,9310 EUR/BTE;E
48;4010FRAIS;A1292;BTE;Depuis le 02/07/2021, 0,9310 EUR/BTE;E
48;4010FRAIS;A1025;U;Depuis le 06/08/2021, 16,5860 EUR/U;E
48;4010FRAIS;A2521;P;Depuis le 25/01/2022, 0,1522 EUR/P;E
48;4010FRAIS;A1739;Kg;Depuis le 10/08/2021, 38,4300 EUR/BTE;E
48;4010FRAIS;A1623;Kg;Depuis le 03/08/2021, 1,5660 EUR/Kg;E
48;4010FRAIS;A0803;Kg;Depuis le 16/06/2021, 16,2810 EUR/Kg;E
48;4010FRAIS;A0769;Kg;Depuis le 16/06/2021, 1,7510 EUR/BTE;E
48;4010FRAIS;A0767;Kg;Depuis le 16/06/2021, 17,3170 EUR/Kg;E
48;4010FRAIS;A0749;Kg;Depuis le 16/06/2021, 12,9750 EUR/Kg;E
48;4010FRAIS;A0993;Kg;Depuis le 16/07/2021, 47,9400 EUR/Kg;E
48;4010FRAIS;A1602;Kg;Depuis le 03/08/2021, 15,8430 EUR/SCH;E
48;4010FRAIS;A1744;Kg;Depuis le 10/08/2021, 35,7300 EUR/U;E
48;4010FRAIS;A1472;Kg;Depuis le 16/07/2021, 34,9030 EUR/U;E
48;4010FRAIS;A2334;Kg;Depuis le 29/11/2021, 8,2480 EUR/Kg;E
48;4010FRAIS;A2247;L;Depuis le 16/11/2021, 4,8970 EUR/L;E
48;4010FRAIS;A0244;L;Depuis le 14/06/2021, 3,9950 EUR/U;E
48;4010FRAIS;A0601;Kg;Depuis le 16/06/2021, 8,7200 EUR/Kg;E
48;4010FRAIS;A0633;L;Depuis le 16/06/2021, 8,5800 EUR/L;E
48;4010FRAIS;A2092;Kg;Depuis le 16/07/2021, 10,9200 EUR/Kg;E
48;4010FRAIS;A0792;Kg;Depuis le 06/08/2021, 7,5000 EUR/Kg;E
48;4010FRAIS;A0628;L;Depuis le 16/06/2021, 8,0900 EUR/L;E
48;4010FRAIS;A1693;Kg;Depuis le 06/08/2021, 10,1500 EUR/Kg;E
48;4010FRAIS;A0245;Kg;Depuis le 16/06/2021, 7,8500 EUR/Kg;E
48;4010FRAIS;A0246;Kg;Depuis le 16/06/2021, 6,3500 EUR/Kg;E
48;4010FRAIS;A0790;Kg;Depuis le 16/06/2021, 7,9200 EUR/Kg;E
48;4010FRAIS;A0247;Kg;Depuis le 01/01/2022, 10,7900 EUR/Kg;E
48;4010FRAIS;A0248;Kg;Depuis le 05/07/2021, 6,9900 EUR/Kg;E
48;4010FRAIS;A0789;Kg;Depuis le 16/06/2021, 9,2500 EUR/Kg;E
48;4010FRAIS;A0798;Kg;Depuis le 16/06/2021, 8,7200 EUR/Kg;E
48;4010FRAIS;A1691;Kg;Depuis le 06/08/2021, 10,9900 EUR/Kg;E
48;4010FRAIS;A1692;Kg;Depuis le 06/08/2021, 9,6000 EUR/Kg;E
48;4010FRAIS;A0606;Kg;Depuis le 16/07/2021, 10,1500 EUR/Kg;E
48;4010FRAIS;A0634;Kg;Depuis le 16/07/2021, 11,0800 EUR/Kg;E
48;4010FRAIS;A0838;Kg;Depuis le 06/08/2021, 9,6700 EUR/Kg;E
48;4010FRAIS;A0549;Kg;Depuis le 02/07/2021, 8,7200 EUR/Kg;E
48;4010FRAIS;A2556;Kg;Depuis le 07/02/2022, 7,9000 EUR/Kg;E
48;4010FRAIS;A1304;Kg;Depuis le 02/07/2021, 6,5500 EUR/Kg;E
48;4010FRAIS;A2412;Kg;Depuis le 27/12/2021, 9,2000 EUR/Kg;E
48;4010FRAIS;A1596;Kg;Depuis le 30/07/2021, 13,5000 EUR/Kg;E
48;4010FRAIS;A0582;Kg;Depuis le 01/02/2022, 11,9900 EUR/SCH;E
48;4010FRAIS;A2407;Kg;Depuis le 24/12/2021, 10,5040 EUR/Kg;E
48;4010FRAIS;A0456;Kg;Depuis le 06/08/2021, 4,9900 EUR/Kg;E
48;4010FRAIS;A0762;Kg;Depuis le 16/06/2021, 7,4500 EUR/U;E
48;4010FRAIS;A1023;U;Depuis le 06/08/2021, 10,9590 EUR/U;E
48;4010FRAIS;A1479;U;Depuis le 16/07/2021, 19,8490 EUR/U;E
48;4010FRAIS;A1672;Kg;Depuis le 03/08/2021, 3,4980 EUR/Kg;E
48;4010FRAIS;A0249;Kg;Depuis le 15/07/2021, 2,2630 EUR/SCH;E
48;4010FRAIS;A1455;P;Depuis le 15/07/2021, 26,5000 EUR/BTE;E
48;4010FRAIS;A1695;Kg;Depuis le 06/08/2021, 2,7430 EUR/Kg;E
48;4010FRAIS;A2079;Kg;Depuis le 30/08/2021, 84,4100 EUR/SAC;E
48;4010FRAIS;A0812;Kg;Depuis le 16/06/2021, 18,9870 EUR/SAC;E
48;4010FRAIS;A0788;Kg;Depuis le 16/06/2021, 48,1050 EUR/SAC;E
48;4010FRAIS;A1694;Kg;Depuis le 06/08/2021, 3,2500 EUR/Kg;E
48;4010FRAIS;A1846;Kg;Depuis le 30/08/2021, 1,6100 EUR/Kg;E
48;4010FRAIS;A0250;Kg;Depuis le 15/06/2021, 15,7900 EUR/P;E
48;4010FRAIS;A1700;Kg;Depuis le 06/08/2021, 16,5310 EUR/Kg;E
48;4010FRAIS;A0765;U;Depuis le 16/06/2021, 9,9500 EUR/U;E
48;4010FRAIS;A0744;Kg;Depuis le 16/06/2021, 1,0000 EUR/Kg;E
48;4010FRAIS;A0755;RLX;Depuis le 16/06/2021, 81,0710 EUR/RLX;E
48;4010FRAIS;A0756;RLX;Depuis le 16/06/2021, 83,3300 EUR/RLX;E
48;4010FRAIS;A0012;P;Depuis le 16/06/2021, 136,7860 EUR/CAR;E
48;4010FRAIS;A1247;P;Depuis le 15/07/2021, 110,4710 EUR/SCH;E
48;4010FRAIS;A1467;P;Depuis le 15/07/2021, 136,7860 EUR/SCH;E
48;4010FRAIS;A1468;P;Depuis le 15/07/2021, 205,1570 EUR/SCH;E
48;4010FRAIS;A1469;P;Depuis le 15/07/2021, 263,2140 EUR/SCH;E
48;4010FRAIS;A1698;L;Depuis le 06/08/2021, 90,9420 EUR/U;E
48;4010FRAIS;A1697;L;Depuis le 06/08/2021, 112,1050 EUR/BID;E
48;4010FRAIS;A1699;L;Depuis le 06/08/2021, 5,8840 EUR/U;E
48;4010FRAIS;A0699;Kg;Depuis le 14/06/2021, 11,7680 EUR/Kg;E
48;4010FRAIS;A1701;BTE;Depuis le 06/08/2021, 5,1240 EUR/BTE;E
48;4010FRAIS;A0797;L;Depuis le 16/06/2021, 4,1240 EUR/U;E
48;4010FRAIS;A2086;L;Depuis le 15/06/2021, 22,6700 EUR/BID;E
48;4010FRAIS;A0251;L;Depuis le 10/08/2021, 4,1440 EUR/U;E
48;4010FRAIS;A0252;L;Depuis le 14/06/2021, 3,1660 EUR/L;E
48;4010FRAIS;A1702;L;Depuis le 10/08/2021, 3,9500 EUR/U;E
48;4010FRAIS;A1704;L;Depuis le 10/08/2021, 4,3140 EUR/U;E
48;4010FRAIS;A0807;BTE;Depuis le 16/06/2021, 19,1770 EUR/BTE;E
48;4010FRAIS;A0860;Kg;Depuis le 10/08/2021, 3,7400 EUR/BID;E
48;4010FRAIS;A1684;BTE;Depuis le 06/08/2021, 6,9900 EUR/BTE;E
48;4010FRAIS;A0409;Kg;Depuis le 16/07/2021, 1,9430 EUR/U;E
48;4010FRAIS;A1703;L;Depuis le 10/08/2021, 4,7960 EUR/U;E
48;4010FRAIS;A1476;Kg;Depuis le 16/07/2021, 1,9470 EUR/U;E
48;4010FRAIS;A1707;Kg;Depuis le 10/08/2021, 2,5790 EUR/BID;E
48;4010FRAIS;A0253;Kg;Depuis le 12/11/2021, 106,1350 EUR/U;E
48;4010FRAIS;A0810;L;Depuis le 16/06/2021, 17,9820 EUR/BID;E
48;4010FRAIS;A0796;L;Depuis le 16/06/2021, 2,7250 EUR/U;E
48;4010FRAIS;A1461;Kg;Depuis le 15/07/2021, 1,2500 EUR/BAQ;E
48;4010FRAIS;A2558;Kg;Depuis le 08/02/2022, 24,9300 EUR/Kg;E
48;4010FRAIS;A0254;Kg;Depuis le 14/06/2021, 23,3900 EUR/Kg;E
48;4010FRAIS;A2330;Kg;Depuis le 25/11/2021, 12,4300 EUR/Kg;E
48;4010FRAIS;A0739;Kg;Depuis le 16/06/2021, 12,0350 EUR/Kg;E
48;4010FRAIS;A1708;U;Depuis le 10/08/2021, 1,2000 EUR/U;E
48;4010FRAIS;A0863;U;Depuis le 10/08/2021, 2,7250 EUR/U;E
48;4010FRAIS;A0255;Kg;Depuis le 14/06/2021, 0,5222 EUR/Kg;E
48;4010FRAIS;A0256;Kg;Depuis le 15/06/2021, 0,5900 EUR/Kg;E
48;4010FRAIS;A1516;Kg;Depuis le 22/07/2021, 7,9900 EUR/CAR;E
48;4010FRAIS;A0257;Kg;Depuis le 14/06/2021, 0,4990 EUR/Kg;E
48;4010FRAIS;A1709;Kg;Depuis le 10/08/2021, 9,1250 EUR/SAC;E
48;4010FRAIS;A1710;P;Depuis le 10/08/2021, 0,0180 EUR/P;E
48;4010FRAIS;A0713;L;Depuis le 15/06/2021, 2,9900 EUR/L;E
48;4010FRAIS;A1750;L;Depuis le 10/08/2021, 3,6550 EUR/L;E
48;4010FRAIS;A1751;L;Depuis le 10/08/2021, 3,6550 EUR/L;E
48;4010FRAIS;A1752;L;Depuis le 10/08/2021, 3,1780 EUR/L;E
48;4010FRAIS;A1754;L;Depuis le 10/08/2021, 4,3500 EUR/L;E
48;4010FRAIS;A1755;U;Depuis le 10/08/2021, 5,9140 EUR/U;E
48;4010FRAIS;A1753;L;Depuis le 10/08/2021, 3,1780 EUR/L;E
48;4010FRAIS;A1757;L;Depuis le 10/08/2021, 3,9900 EUR/L;E
48;4010FRAIS;A0723;L;Depuis le 15/06/2021, 3,1500 EUR/L;E
48;4010FRAIS;A0716;L;Depuis le 15/06/2021, 3,6550 EUR/L;E
48;4010FRAIS;A0715;L;Depuis le 15/06/2021, 3,4000 EUR/L;E
48;4010FRAIS;A0712;L;Depuis le 15/06/2021, 2,9500 EUR/L;E
48;4010FRAIS;A0714;L;Depuis le 15/06/2021, 2,9500 EUR/L;E
48;4010FRAIS;A1756;L;Depuis le 10/08/2021, 3,9900 EUR/L;E
48;4010FRAIS;A0697;Kg;Depuis le 14/06/2021, 3,3900 EUR/SCH;E
48;4010FRAIS;A2078;Kg;Depuis le 14/06/2021, 5,5600 EUR/SCH;E
48;4010FRAIS;A0698;Kg;Depuis le 14/06/2021, 3,1240 EUR/SCH;E
48;4010FRAIS;A0085;Kg;Depuis le 30/08/2021, 22,0530 EUR/Kg;E
48;4010FRAIS;A0718;Kg;Depuis le 15/06/2021, 13,9800 EUR/Kg;E
48;4010FRAIS;A0758;Kg;Depuis le 16/06/2021, 4,9900 EUR/Kg;E
48;4010FRAIS;A1714;BTE;Depuis le 10/08/2021, 0,8140 EUR/BTE;E
48;4010FRAIS;A1715;U;Depuis le 10/08/2021, 0,9800 EUR/U;E
48;4010FRAIS;A2256;Kg;Depuis le 17/11/2021, 9,9690 EUR/Kg;E
48;4010FRAIS;A0786;Kg;Depuis le 16/06/2021, 10,4900 EUR/Kg;E
48;4010FRAIS;A2159;Kg;Depuis le 07/10/2021, 7,9900 EUR/Kg;E
48;4010FRAIS;A1716;Kg;Depuis le 10/08/2021, 30,0630 EUR/Kg;E
48;4010FRAIS;A1929;BTE;Depuis le 31/08/2021, 24,2780 EUR/BTE;E
48;4010FRAIS;A1931;BTE;Depuis le 31/08/2021, 48,3700 EUR/BTE;E
48;4010FRAIS;A1930;BTE;Depuis le 31/08/2021, 20,8640 EUR/BTE;E
48;4010FRAIS;A0089;Kg;Depuis le 10/08/2021, 3,5370 EUR/Kg;E
48;4010FRAIS;A0845;Kg;Depuis le 02/07/2021, 15,5300 EUR/CAR;E
48;4010FRAIS;A0092;Kg;Depuis le 12/11/2021, 1,3130 EUR/Kg;E
48;4010FRAIS;A0459;L;Depuis le 18/11/2021, 3,3750 EUR/U;E
48;4010FRAIS;A1450;Kg;Depuis le 18/11/2021, 3,2200 EUR/U;E
48;4010FRAIS;A0722;L;Depuis le 15/06/2021, 9,3100 EUR/L;E
48;4010FRAIS;A1718;Kg;Depuis le 10/08/2021, 2,6200 EUR/PQT;E
48;4010FRAIS;A1720;Kg;Depuis le 10/08/2021, 2,6200 EUR/PQT;E
48;4010FRAIS;A1719;Kg;Depuis le 10/08/2021, 2,6200 EUR/PQT;E
48;4010FRAIS;A1717;Kg;Depuis le 23/09/2021, 2,6200 EUR/PQT;E
48;4010FRAIS;A1721;Kg;Depuis le 10/08/2021, 2,6200 EUR/PQT;E
48;4010FRAIS;A1722;Kg;Depuis le 10/08/2021, 2,6200 EUR/PQT;E
48;4010FRAIS;A1843;P;Depuis le 30/08/2021, 90,5200 EUR/CAR;E
48;4010FRAIS;A1844;P;Depuis le 30/08/2021, 90,5200 EUR/SCH;E
48;4010FRAIS;A1845;P;Depuis le 30/08/2021, 10,6900 EUR/SCH;E
48;4010FRAIS;A2186;Kg;Depuis le 19/10/2021, 2,4700 EUR/SCH;E
48;4010FRAIS;A0734;Kg;Depuis le 15/06/2021, 13,1710 EUR/Kg;E
48;4010FRAIS;A0805;L;Depuis le 16/06/2021, 94,1140 EUR/BID;E
48;4010FRAIS;A1723;Kg;Depuis le 10/08/2021, 36,2940 EUR/Kg;E
48;4010FRAIS;A2096;U;Depuis le 10/08/2021, 3,8000 EUR/BTE;E
48;4010FRAIS;A2099;U;Depuis le 10/08/2021, 3,8000 EUR/BTE;E
48;4010FRAIS;A1759;U;Depuis le 10/08/2021, 2,9500 EUR/BTE;E
48;4010FRAIS;A2552;Kg;Depuis le 01/02/2022, 10,3300 EUR/Kg;E
48;4010FRAIS;A0258;BTE;Depuis le 14/06/2021, 18,4990 EUR/BTE;E
48;4010FRAIS;A0259;BTE;Depuis le 14/06/2021, 5,5500 EUR/BTE;E
48;4010FRAIS;A2472;Kg;Depuis le 17/01/2022, 10,3310 EUR/Kg;E
48;4010FRAIS;A1745;BTE;Depuis le 10/08/2021, 1,2500 EUR/BTE;E
48;4010FRAIS;A1728;BTE;Depuis le 10/08/2021, 1,4860 EUR/BTE;E
48;4010FRAIS;A1727;BTE;Depuis le 10/08/2021, 5,2500 EUR/BTE;E
48;4010FRAIS;A1726;BTE;Depuis le 10/08/2021, 1,5210 EUR/BTE;E
48;4010FRAIS;A0780;Kg;Depuis le 16/06/2021, 10,4550 EUR/Kg;E
48;4010FRAIS;A1636;Kg;Depuis le 03/08/2021, 29,5800 EUR/Kg;E
48;4010FRAIS;A0809;Kg;Depuis le 16/06/2021, 16,2270 EUR/Kg;E
48;4010FRAIS;A0757;P;Depuis le 16/06/2021, 5,9900 EUR/SCH;E
48;4010FRAIS;A0260;Kg;Depuis le 30/06/2021, 4,3000 EUR/SCH;E
48;4010FRAIS;A1601;Kg;Depuis le 30/07/2021, 7,1200 EUR/BAQ;E
48;4010FRAIS;A2075;Kg;Depuis le 21/09/2021, 7,6900 EUR/Kg;E
48;4010FRAIS;A0261;Kg;Depuis le 02/07/2021, 18,1900 EUR/Kg;E
48;4010FRAIS;A0262;Kg;Depuis le 02/07/2021, 3,8900 EUR/Kg;E
48;4010FRAIS;A1731;P;Depuis le 10/08/2021, 11,7530 EUR/SCH;E
48;4010FRAIS;A0263;Kg;Depuis le 16/06/2021, 1,6810 EUR/SCH;E
48;4010FRAIS;A1305;P;Depuis le 02/07/2021, 4,2500 EUR/SCH;E
48;4010FRAIS;A2222;P;Depuis le 12/11/2021, 8,8880 EUR/PQT;E
48;4010FRAIS;A0526;Kg;Depuis le 10/08/2021, 2,1430 EUR/SCH;E
48;4010FRAIS;A0264;L;Depuis le 14/06/2021, 0,8890 EUR/L;E
48;4010FRAIS;A0811;L;Depuis le 16/06/2021, 56,7300 EUR/BID;E
48;4010FRAIS;A0265;L;Depuis le 16/06/2021, 2,6990 EUR/U;E
48;4010FRAIS;A1734;L;Depuis le 10/08/2021, 17,2440 EUR/CAR;E
48;4010FRAIS;A1733;L;Depuis le 10/08/2021, 3,5570 EUR/U;E
48;4010FRAIS;A0266;L;Depuis le 14/06/2021, 1,5310 EUR/U;E
48;4010FRAIS;A2420;L;Depuis le 29/12/2021, 3,7625 EUR/L;E
48;4010FRAIS;A1730;L;Depuis le 10/08/2021, 15,9810 EUR/U;E
48;4010FRAIS;A0965;Kg;Depuis le 10/08/2021, 11,6290 EUR/Kg;E
48;4010FRAIS;A1735;Kg;Depuis le 10/08/2021, 1,6520 EUR/U;E
167;4010FRUITS;A0274;Kg;Depuis le 27/10/2021, 9,0000 EUR/Kg;E
31;4010FUSE;A0031;Kg;Depuis le 09/06/2021, 3,4900 EUR/Kg;E
31;4010FUSE;A0043;Kg;Depuis le 28/01/2022, 5,4500 EUR/Kg;E
31;4010FUSE;A0462;Kg;Depuis le 26/07/2021, 33,8000 EUR/Kg;E
31;4010FUSE;A1537;Kg;Depuis le 26/07/2021, 7,8100 EUR/Kg;E
31;4010FUSE;A1538;Kg;Depuis le 26/07/2021, 9,3200 EUR/Kg;E
31;4010FUSE;A1539;Kg;Depuis le 26/07/2021, 23,2600 EUR/Kg;E
31;4010FUSE;A1540;Kg;Depuis le 26/07/2021, 34,5500 EUR/Kg;E
31;4010FUSE;A1541;Kg;Depuis le 26/07/2021, 10,2700 EUR/Kg;E
31;4010FUSE;A1542;Kg;Depuis le 26/07/2021, 24,4800 EUR/Kg;E
31;4010FUSE;A1543;Kg;Depuis le 26/07/2021, 27,3200 EUR/Kg;E
31;4010FUSE;A1825;L;Depuis le 27/01/2022, 2,0900 EUR/L;E
31;4010FUSE;A2178;U;Depuis le 15/10/2021, 65,8000 EUR/U;E
31;4010FUSE;A2430;P;Depuis le 31/12/2021, 0,4036 EUR/P;E
31;4010FUSE;A2497;Kg;Depuis le 20/01/2022, 1,4700 EUR/Kg;E
31;4010FUSE;A2498;L;Depuis le 20/01/2022, 2,2800 EUR/L;E
31;4010FUSE;A2499;Kg;Depuis le 20/01/2022, 3,9000 EUR/Kg;E
31;4010FUSE;A2500;Kg;Depuis le 20/01/2022, 5,3975 EUR/Kg;E
31;4010FUSE;A2501;Kg;Depuis le 20/01/2022, 4,9500 EUR/Kg;E
31;4010FUSE;A2502;L;Depuis le 27/01/2022, 4,1200 EUR/L;E
31;4010FUSE;A2503;Kg;Depuis le 20/01/2022, 5,2900 EUR/Kg;E
31;4010FUSE;A2504;L;Depuis le 20/01/2022, 2,8500 EUR/L;E
31;4010FUSE;A2505;P;Depuis le 27/01/2022, 0,0206 EUR/P;E
31;4010FUSE;A2506;L;Depuis le 20/01/2022, 1,7200 EUR/L;E
31;4010FUSE;A2507;P;Depuis le 27/01/2022, 0,0450 EUR/P;E
31;4010FUSE;A2508;Kg;Depuis le 27/01/2022, 11,2500 EUR/Kg;E
31;4010FUSE;A2509;P;Depuis le 20/01/2022, 0,1543 EUR/P;E
31;4010FUSE;A2510;L;Depuis le 20/01/2022, 3,4200 EUR/L;E
31;4010FUSE;A2511;L;Depuis le 27/01/2022, 0,0562 EUR/L;E
31;4010FUSE;A2512;Kg;Depuis le 27/01/2022, 3,1200 EUR/Kg;E
98;4010GIUL;A1311;Kg;Depuis le 05/07/2021, 7,4300 EUR/U;E
98;4010GIUL;A1546;L;Depuis le 27/07/2021, 18,2000 EUR/L;E
98;4010GIUL;A0271;Kg;Depuis le 05/07/2021, 7,7000 EUR/U;E
98;4010GIUL;A1312;Kg;Depuis le 05/07/2021, 2,9300 EUR/U;E
98;4010GIUL;A0270;Kg;Depuis le 27/07/2021, 3,9000 EUR/U;E
183;4010GRONDI;A2516;Kg;Depuis le 24/01/2022, 2,5000 EUR/Kg;E
173;4010GUFFLE;A0166;Kg;Depuis le 15/11/2021, 6,0000 EUR/Kg;E
173;4010GUFFLE;A2452;U;Depuis le 12/01/2022, 6,5000 EUR/U;E
173;4010GUFFLE;A2439;Kg;Depuis le 07/01/2022, 1,1000 EUR/Kg;E
173;4010GUFFLE;A0170;Kg;Depuis le 19/01/2022, 6,0000 EUR/Kg;E
173;4010GUFFLE;A0171;Kg;Depuis le 12/01/2022, 1,5000 EUR/Kg;E
173;4010GUFFLE;A0172;P;Depuis le 18/11/2021, 0,9000 EUR/P;E
173;4010GUFFLE;A0159;P;Depuis le 16/11/2021, 1,2000 EUR/P;E
173;4010GUFFLE;A2028;P;Depuis le 08/02/2022, 1,5000 EUR/P;E
173;4010GUFFLE;A0454;Kg;Depuis le 16/11/2021, 4,0000 EUR/Kg;E
173;4010GUFFLE;A0281;P;Depuis le 15/11/2021, 2,0000 EUR/P;E
145;4010GUIAUR;A2014;Kg;Depuis le 08/09/2021, 10,0000 EUR/Kg;E
170;4010HERAUL;A0274;Kg;Depuis le 03/01/2022, 10,0000 EUR/Kg;E
176;4010HORTI;A2346;Kg;Depuis le 02/12/2021, 1,8900 EUR/Kg;E
174;4010IDSAVE;A2266;P;Depuis le 18/11/2021, 7,0500 EUR/SCH;E
146;4010IMAGE;A2015;P;Depuis le 08/09/2021, 9,4500 EUR/P;E
110;4010INDU;A0272;P;Depuis le 21/07/2021, 105,0800 EUR/CAR;E
133;4010ISAU;A0273;U;Depuis le 30/08/2021, 10,0934 EUR/U;E
133;4010ISAU;A2091;Kg;Depuis le 27/10/2021, 3,0000 EUR/Kg;E
133;4010ISAU;A1886;L;Depuis le 30/08/2021, 29,0000 EUR/U;E
32;4010JARDIN;A0274;Kg;Depuis le 09/06/2021, 8,0000 EUR/Kg;E
185;4010JAUZE;A2561;L;Depuis le 10/02/2022, 0,7300 EUR/L;E
171;4010KERKLE;A0274;Kg;Depuis le 12/11/2021, 0,0000 EUR/Kg;E
33;4010KERR;A0276;Kg;Depuis le 09/06/2021, 20,9480 EUR/Kg;E
33;4010KERR;A0275;Kg;Depuis le 09/06/2021, 2,4230 EUR/Kg;E
147;4010LABELT;A2016;Kg;Depuis le 08/09/2021, 20,0000 EUR/Kg;E
149;4010LAROQU;A0454;Kg;Depuis le 08/09/2021, 4,5000 EUR/Kg;E
17;4010LAWYAT;A0441;Kg;Depuis le 22/04/2021, 3,6200 EUR/Kg;E
17;4010LAWYAT;A0838;Kg;Depuis le 17/06/2021, 3,6000 EUR/Kg;E
17;4010LAWYAT;A0836;Kg;Depuis le 17/06/2021, 5,5100 EUR/Kg;E
17;4010LAWYAT;A0446;Kg;Depuis le 17/06/2021, 3,6000 EUR/Kg;E
150;4010LESSUR;A2017;Kg;Depuis le 08/09/2021, 30,0000 EUR/Kg;E
150;4010LESSUR;A2018;Kg;Depuis le 08/09/2021, 7,9500 EUR/Kg;E
150;4010LESSUR;A0583;Kg;Depuis le 08/09/2021, 11,8000 EUR/Kg;E
150;4010LESSUR;A2019;Kg;Depuis le 08/09/2021, 14,9000 EUR/Kg;E
150;4010LESSUR;A2020;Kg;Depuis le 08/09/2021, 13,5000 EUR/Kg;E
150;4010LESSUR;A2021;Kg;Depuis le 08/09/2021, 14,9000 EUR/Kg;E
119;4010LETAL;A0281;P;Depuis le 28/07/2021, 1,2700 EUR/P;E
90;4010LM;A0164;Kg;Depuis le 01/07/2021, 2,6000 EUR/Kg;E
90;4010LM;A0156;P;Depuis le 01/07/2021, 1,9900 EUR/P;E
90;4010LM;A0172;Kg;Depuis le 01/07/2021, 0,9500 EUR/Kg;E
90;4010LM;A0149;P;Depuis le 01/07/2021, 1,8500 EUR/P;E
